#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 03 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.6 999.0   8.1 999.0 99.0 99.00
2010 10 03 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.5 999.0   8.1 999.0 99.0 99.00
2010 10 03 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.5 999.0   8.1 999.0 99.0 99.00
2010 10 03 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.6 999.0   8.1 999.0 99.0 99.00
2010 10 03 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.5 999.0   8.2 999.0 99.0 99.00
2010 10 03 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.2 999.0   8.3 999.0 99.0 99.00
2010 10 03 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.1 999.0   8.3 999.0 99.0 99.00
2010 10 03 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.4 999.0   8.3 999.0 99.0 99.00
2010 10 03 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.0 999.0   8.3 999.0 99.0 99.00
2010 10 03 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.7 999.0   8.3 999.0 99.0 99.00
2010 10 03 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.2 999.0   8.2 999.0 99.0 99.00
2010 10 03 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.8 999.0   8.1 999.0 99.0 99.00
2010 10 03 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.7 999.0   8.1 999.0 99.0 99.00
2010 10 03 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.1 999.0   8.0 999.0 99.0 99.00
2010 10 03 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.3 999.0   8.1 999.0 99.0 99.00
2010 10 03 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.1 999.0   8.2 999.0 99.0 99.00
2010 10 03 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.2 999.0   8.3 999.0 99.0 99.00
2010 10 03 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.4 999.0   8.3 999.0 99.0 99.00
2010 10 03 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.4 999.0   8.4 999.0 99.0 99.00
2010 10 04 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.5 999.0   8.4 999.0 99.0 99.00
2010 10 04 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.8 999.0   8.4 999.0 99.0 99.00
2010 10 04 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.7 999.0   8.4 999.0 99.0 99.00
2010 10 04 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.1 999.0   8.4 999.0 99.0 99.00
2010 10 04 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.2 999.0   8.4 999.0 99.0 99.00
2010 10 04 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.3 999.0   8.4 999.0 99.0 99.00
2010 10 04 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.5 999.0   8.4 999.0 99.0 99.00
2010 10 04 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.8 999.0   8.3 999.0 99.0 99.00
2010 10 04 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.4 999.0   8.3 999.0 99.0 99.00
2010 10 04 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.3 999.0   8.3 999.0 99.0 99.00
2010 10 04 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.7 999.0   8.2 999.0 99.0 99.00
2010 10 04 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.8 999.0   8.1 999.0 99.0 99.00
2010 10 04 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.0 999.0   8.0 999.0 99.0 99.00
2010 10 04 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.9 999.0   8.0 999.0 99.0 99.00
2010 10 04 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.2 999.0   8.0 999.0 99.0 99.00
2010 10 04 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.5 999.0   8.0 999.0 99.0 99.00
2010 10 04 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.7 999.0   8.0 999.0 99.0 99.00
2010 10 04 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.5 999.0   8.0 999.0 99.0 99.00
2010 10 04 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.4 999.0   8.0 999.0 99.0 99.00
2010 10 04 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.6 999.0   8.1 999.0 99.0 99.00
2010 10 04 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.8 999.0   8.1 999.0 99.0 99.00
2010 10 04 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.8 999.0   8.1 999.0 99.0 99.00
2010 10 04 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.7 999.0   8.0 999.0 99.0 99.00
2010 10 04 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.5 999.0   8.0 999.0 99.0 99.00
2010 10 05 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.2 999.0   8.0 999.0 99.0 99.00
2010 10 05 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.9 999.0   7.9 999.0 99.0 99.00
2010 10 05 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.8 999.0   7.8 999.0 99.0 99.00
2010 10 05 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.9 999.0   7.8 999.0 99.0 99.00
2010 10 05 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.1 999.0   7.9 999.0 99.0 99.00
2010 10 05 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.4 999.0   8.0 999.0 99.0 99.00
2010 10 05 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.6 999.0   8.0 999.0 99.0 99.00
2010 10 05 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.9 999.0   8.0 999.0 99.0 99.00
2010 10 05 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.1 999.0   8.0 999.0 99.0 99.00
2010 10 05 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.9 999.0   8.0 999.0 99.0 99.00
2010 10 05 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.1 999.0   8.0 999.0 99.0 99.00
2010 10 05 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.3 999.0   7.9 999.0 99.0 99.00
2010 10 05 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.7 999.0   7.8 999.0 99.0 99.00
2010 10 05 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.8 999.0   7.8 999.0 99.0 99.00
2010 10 05 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.8 999.0   7.8 999.0 99.0 99.00
2010 10 05 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.4 999.0   7.8 999.0 99.0 99.00
2010 10 05 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.7 999.0   7.8 999.0 99.0 99.00
2010 10 05 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.8 999.0   7.8 999.0 99.0 99.00
2010 10 05 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.1 999.0   7.8 999.0 99.0 99.00
2010 10 05 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.4 999.0   7.8 999.0 99.0 99.00
2010 10 05 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.6 999.0   7.8 999.0 99.0 99.00
2010 10 05 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.5 999.0   7.8 999.0 99.0 99.00
2010 10 05 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.3 999.0   7.8 999.0 99.0 99.00
2010 10 05 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.9 999.0   7.8 999.0 99.0 99.00
2010 10 06 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.5 999.0   7.8 999.0 99.0 99.00
2010 10 06 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.2 999.0   7.8 999.0 99.0 99.00
2010 10 06 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.9 999.0   7.8 999.0 99.0 99.00
2010 10 06 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.6 999.0   7.9 999.0 99.0 99.00
2010 10 06 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.8 999.0   7.8 999.0 99.0 99.00
2010 10 06 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.8 999.0   7.8 999.0 99.0 99.00
2010 10 06 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.1 999.0   7.8 999.0 99.0 99.00
2010 10 06 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.5 999.0   7.7 999.0 99.0 99.00
2010 10 06 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.5 999.0   7.6 999.0 99.0 99.00
2010 10 06 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.1 999.0   7.6 999.0 99.0 99.00
2010 10 06 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.7 999.0   7.5 999.0 99.0 99.00
2010 10 06 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.2 999.0   7.6 999.0 99.0 99.00
2010 10 06 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.6 999.0   7.6 999.0 99.0 99.00
2010 10 06 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.1 999.0   7.6 999.0 99.0 99.00
2010 10 06 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.5 999.0   7.6 999.0 99.0 99.00
2010 10 06 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.6 999.0   7.6 999.0 99.0 99.00
2010 10 06 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.8 999.0   7.7 999.0 99.0 99.00
2010 10 06 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.1 999.0   7.6 999.0 99.0 99.00
2010 10 06 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.3 999.0   7.6 999.0 99.0 99.00
2010 10 06 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0   7.5 999.0 99.0 99.00
2010 10 06 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.6 999.0 99.0 99.00
2010 10 06 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.7 999.0 99.0 99.00
2010 10 06 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.7 999.0   7.8 999.0 99.0 99.00
2010 10 06 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.6 999.0   7.8 999.0 99.0 99.00
2010 10 07 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   7.9 999.0 99.0 99.00
2010 10 07 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.3 999.0   7.9 999.0 99.0 99.00
2010 10 07 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.2 999.0   7.9 999.0 99.0 99.00
2010 10 07 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.2 999.0   7.8 999.0 99.0 99.00
2010 10 07 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.3 999.0   7.8 999.0 99.0 99.00
2010 10 07 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0   7.7 999.0 99.0 99.00
2010 10 07 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.6 999.0   7.7 999.0 99.0 99.00
2010 10 07 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.7 999.0 99.0 99.00
2010 10 07 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.7 999.0 99.0 99.00
2010 10 07 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.8 999.0 99.0 99.00
2010 10 07 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0   7.8 999.0 99.0 99.00
2010 10 07 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   7.6 999.0 99.0 99.00
2010 10 07 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.1 999.0   7.5 999.0 99.0 99.00
2010 10 07 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   7.4 999.0 99.0 99.00
2010 10 07 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   7.5 999.0 99.0 99.00
2010 10 07 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.9 999.0   7.5 999.0 99.0 99.00
2010 10 07 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   7.5 999.0 99.0 99.00
2010 10 07 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.4 999.0   7.5 999.0 99.0 99.00
2010 10 07 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.4 999.0   7.4 999.0 99.0 99.00
2010 10 07 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.6 999.0   7.4 999.0 99.0 99.00
2010 10 07 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 999.0   7.4 999.0 99.0 99.00
2010 10 07 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 999.0   7.4 999.0 99.0 99.00
2010 10 07 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 999.0   7.5 999.0 99.0 99.00
2010 10 07 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.4 999.0   7.6 999.0 99.0 99.00
2010 10 08 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.2 999.0   7.7 999.0 99.0 99.00
2010 10 08 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.0 999.0   7.7 999.0 99.0 99.00
2010 10 08 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.9 999.0   7.7 999.0 99.0 99.00
2010 10 08 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.7 999.0   7.8 999.0 99.0 99.00
2010 10 08 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0   7.7 999.0 99.0 99.00
2010 10 08 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   7.7 999.0 99.0 99.00
2010 10 08 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4 999.0   7.7 999.0 99.0 99.00
2010 10 08 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.8 999.0   7.7 999.0 99.0 99.00
2010 10 08 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.5 999.0   7.7 999.0 99.0 99.00
2010 10 08 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.8 999.0   7.7 999.0 99.0 99.00
2010 10 08 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.9 999.0   7.7 999.0 99.0 99.00
2010 10 08 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.2 999.0   7.8 999.0 99.0 99.00
2010 10 08 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.7 999.0   7.8 999.0 99.0 99.00
2010 10 08 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1007.6 999.0   7.7 999.0 99.0 99.00
2010 10 08 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.7 999.0   7.6 999.0 99.0 99.00
2010 10 08 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.8 999.0   7.5 999.0 99.0 99.00
2010 10 08 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.1 999.0   7.4 999.0 99.0 99.00
2010 10 08 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.7 999.0   7.3 999.0 99.0 99.00
2010 10 08 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.5 999.0   7.2 999.0 99.0 99.00
2010 10 08 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.8 999.0   7.1 999.0 99.0 99.00
2010 10 08 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.2 999.0   7.1 999.0 99.0 99.00
2010 10 08 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.2 999.0   7.2 999.0 99.0 99.00
2010 10 08 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.6 999.0   7.2 999.0 99.0 99.00
2010 10 08 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.0 999.0   7.2 999.0 99.0 99.00
2010 10 09 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.3 999.0   7.2 999.0 99.0 99.00
2010 10 09 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.2 999.0   7.2 999.0 99.0 99.00
2010 10 09 02 50 999 99.0 99.0 99.00 99.00 99.00 999  999.7 999.0   7.2 999.0 99.0 99.00
2010 10 09 03 50 999 99.0 99.0 99.00 99.00 99.00 999  999.6 999.0   7.2 999.0 99.0 99.00
2010 10 09 04 50 999 99.0 99.0 99.00 99.00 99.00 999  999.5 999.0   7.2 999.0 99.0 99.00
2010 10 09 05 50 999 99.0 99.0 99.00 99.00 99.00 999  999.3 999.0   7.1 999.0 99.0 99.00
2010 10 09 06 50 999 99.0 99.0 99.00 99.00 99.00 999  999.3 999.0   7.1 999.0 99.0 99.00
2010 10 09 07 50 999 99.0 99.0 99.00 99.00 99.00 999  999.1 999.0   7.3 999.0 99.0 99.00
2010 10 09 08 50 999 99.0 99.0 99.00 99.00 99.00 999  998.8 999.0   7.3 999.0 99.0 99.00
2010 10 09 09 50 999 99.0 99.0 99.00 99.00 99.00 999  998.4 999.0   7.3 999.0 99.0 99.00
2010 10 09 10 50 999 99.0 99.0 99.00 99.00 99.00 999  998.1 999.0   7.3 999.0 99.0 99.00
2010 10 09 11 50 999 99.0 99.0 99.00 99.00 99.00 999  997.5 999.0   7.2 999.0 99.0 99.00
2010 10 09 12 50 999 99.0 99.0 99.00 99.00 99.00 999  997.1 999.0   7.2 999.0 99.0 99.00
2010 10 09 13 50 999 99.0 99.0 99.00 99.00 99.00 999  996.6 999.0   7.2 999.0 99.0 99.00
2010 10 09 14 50 999 99.0 99.0 99.00 99.00 99.00 999  996.3 999.0   7.3 999.0 99.0 99.00
2010 10 09 15 50 999 99.0 99.0 99.00 99.00 99.00 999  996.0 999.0   7.3 999.0 99.0 99.00
2010 10 09 16 50 999 99.0 99.0 99.00 99.00 99.00 999  996.0 999.0   7.3 999.0 99.0 99.00
2010 10 09 17 50 999 99.0 99.0 99.00 99.00 99.00 999  996.0 999.0   7.3 999.0 99.0 99.00
2010 10 09 18 50 999 99.0 99.0 99.00 99.00 99.00 999  996.1 999.0   7.3 999.0 99.0 99.00
2010 10 09 19 50 999 99.0 99.0 99.00 99.00 99.00 999  996.4 999.0   7.3 999.0 99.0 99.00
2010 10 09 20 50 999 99.0 99.0 99.00 99.00 99.00 999  996.5 999.0   7.2 999.0 99.0 99.00
2010 10 09 21 50 999 99.0 99.0 99.00 99.00 99.00 999  996.8 999.0   7.3 999.0 99.0 99.00
2010 10 09 22 50 999 99.0 99.0 99.00 99.00 99.00 999  996.8 999.0   7.8 999.0 99.0 99.00
2010 10 09 23 50 999 99.0 99.0 99.00 99.00 99.00 999  996.7 999.0   7.9 999.0 99.0 99.00
2010 10 10 00 50 999 99.0 99.0 99.00 99.00 99.00 999  996.9 999.0   7.9 999.0 99.0 99.00
2010 10 10 01 50 999 99.0 99.0 99.00 99.00 99.00 999  997.0 999.0   7.9 999.0 99.0 99.00
2010 10 10 02 50 999 99.0 99.0 99.00 99.00 99.00 999  997.3 999.0   7.9 999.0 99.0 99.00
2010 10 10 03 50 999 99.0 99.0 99.00 99.00 99.00 999  997.7 999.0   7.9 999.0 99.0 99.00
2010 10 10 04 50 999 99.0 99.0 99.00 99.00 99.00 999  998.4 999.0   7.8 999.0 99.0 99.00
2010 10 10 05 50 999 99.0 99.0 99.00 99.00 99.00 999  999.2 999.0   7.7 999.0 99.0 99.00
2010 10 10 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.1 999.0   7.7 999.0 99.0 99.00
2010 10 10 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.9 999.0   7.6 999.0 99.0 99.00
2010 10 10 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.6 999.0   7.6 999.0 99.0 99.00
2010 10 10 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.3 999.0   7.5 999.0 99.0 99.00
2010 10 10 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.5 999.0   7.6 999.0 99.0 99.00
2010 10 10 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.3 999.0   7.6 999.0 99.0 99.00
2010 10 10 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.5 999.0   7.5 999.0 99.0 99.00
2010 10 10 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.8 999.0   7.4 999.0 99.0 99.00
2010 10 10 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.0 999.0   7.3 999.0 99.0 99.00
2010 10 10 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.1 999.0   7.3 999.0 99.0 99.00
2010 10 10 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.4 999.0   7.4 999.0 99.0 99.00
2010 10 10 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.6 999.0   7.5 999.0 99.0 99.00
2010 10 10 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.9 999.0   7.5 999.0 99.0 99.00
2010 10 10 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1014.1 999.0   7.5 999.0 99.0 99.00
2010 10 10 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1015.3 999.0   7.5 999.0 99.0 99.00
2010 10 10 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1016.2 999.0   7.6 999.0 99.0 99.00
2010 10 10 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1016.6 999.0   7.6 999.0 99.0 99.00
2010 10 10 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.3 999.0   7.6 999.0 99.0 99.00
2010 10 11 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.7 999.0   7.6 999.0 99.0 99.00
2010 10 11 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.2 999.0   7.7 999.0 99.0 99.00
2010 10 11 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.6 999.0   7.6 999.0 99.0 99.00
2010 10 11 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1019.1 999.0   7.4 999.0 99.0 99.00
2010 10 11 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1020.1 999.0   7.3 999.0 99.0 99.00
2010 10 11 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0   7.4 999.0 99.0 99.00
2010 10 11 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.0 999.0   7.5 999.0 99.0 99.00
2010 10 11 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.5 999.0   7.5 999.0 99.0 99.00
2010 10 11 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.3 999.0   7.5 999.0 99.0 99.00
2010 10 11 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0   7.5 999.0 99.0 99.00
2010 10 11 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.1 999.0   7.6 999.0 99.0 99.00
2010 10 11 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0   7.6 999.0 99.0 99.00
2010 10 11 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.5 999.0   7.6 999.0 99.0 99.00
2010 10 11 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.6 999.0   7.6 999.0 99.0 99.00
2010 10 11 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0   7.5 999.0 99.0 99.00
2010 10 11 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0   7.5 999.0 99.0 99.00
2010 10 11 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.1 999.0   7.5 999.0 99.0 99.00
2010 10 11 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0   7.4 999.0 99.0 99.00
2010 10 11 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.6 999.0   7.2 999.0 99.0 99.00
2010 10 11 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0   7.3 999.0 99.0 99.00
2010 10 11 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1026.1 999.0   7.4 999.0 99.0 99.00
2010 10 11 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0   7.3 999.0 99.0 99.00
2010 10 11 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1026.2 999.0   7.2 999.0 99.0 99.00
2010 10 11 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0   7.2 999.0 99.0 99.00
2010 10 12 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.7 999.0   7.2 999.0 99.0 99.00
2010 10 12 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.3 999.0   7.2 999.0 99.0 99.00
2010 10 12 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.1 999.0   7.2 999.0 99.0 99.00
2010 10 12 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.1 999.0   7.2 999.0 99.0 99.00
2010 10 12 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.2 999.0   7.1 999.0 99.0 99.00
2010 10 12 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0   7.1 999.0 99.0 99.00
2010 10 12 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.3 999.0   7.1 999.0 99.0 99.00
2010 10 12 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.1 999.0   7.1 999.0 99.0 99.00
2010 10 12 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0   7.2 999.0 99.0 99.00
2010 10 12 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0   7.2 999.0 99.0 99.00
2010 10 12 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1024.3 999.0   7.2 999.0 99.0 99.00
2010 10 12 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0   7.2 999.0 99.0 99.00
2010 10 12 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0   7.2 999.0 99.0 99.00
2010 10 12 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.7 999.0   7.3 999.0 99.0 99.00
2010 10 12 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1022.0 999.0   7.3 999.0 99.0 99.00
2010 10 12 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.3 999.0   7.3 999.0 99.0 99.00
2010 10 12 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0   7.3 999.0 99.0 99.00
2010 10 12 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1020.5 999.0   7.4 999.0 99.0 99.00
2010 10 12 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1020.2 999.0   7.5 999.0 99.0 99.00
2010 10 12 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1019.6 999.0   7.5 999.0 99.0 99.00
