YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 11 05 23  89  4.3  5.9  3.37 11.11  8.53 999 1018.4   0.9   4.3 999.0 99.0
1999 11 06 00 106  5.2  7.6  3.36 11.11  8.63 999 1016.9   0.9   4.3 999.0 99.0
1999 11 06 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 02 126  8.3 10.1  2.83  9.09  7.65 999 1014.1   0.9   4.3 999.0 99.0
1999 11 06 03 117  9.4 12.1  2.89 10.00  7.88 999 1011.5   1.2   4.3 999.0 99.0
1999 11 06 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 07 119 16.1 18.9 99.00 99.00 99.00 999 1002.3   1.7   4.6 999.0 99.0
1999 11 06 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 15 102 21.0 26.0  6.13 10.00  7.84 999  978.4   1.6   4.3 999.0 99.0
1999 11 06 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 17 100 21.2 28.7  6.80 11.11  8.65 999  975.0   2.0   4.3 999.0 99.0
1999 11 06 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 06 21  83 20.4 24.7  7.20 12.50  9.02 999  973.2   1.9   4.3 999.0 99.0
1999 11 06 22  73 20.4 24.7 99.00 99.00 99.00 999  973.3   2.0   4.3 999.0 99.0
1999 11 06 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 07  55 16.7 22.6  9.07 12.50 10.49 999  982.8   0.9   4.0 999.0 99.0
1999 11 07 08  53 16.1 20.4  8.49 12.50 10.04 999  984.2   0.3   4.0 999.0 99.0
1999 11 07 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 11  33 15.0 19.0  6.88 12.50  9.33 999  987.4   0.0   4.0 999.0 99.0
1999 11 07 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 16  19 13.3 16.9  6.42 12.50  9.01 999  993.5   0.5   3.9 999.0 99.0
1999 11 07 17  15 13.0 15.9  6.47 12.50  9.31 999  994.7   0.4   3.9 999.0 99.0
1999 11 07 18  23 12.8 15.9  6.74 12.50  9.77 999  996.0   0.5   4.0 999.0 99.0
1999 11 07 19  27 11.4 13.8  6.58 12.50  9.46 999  997.1   0.4   3.9 999.0 99.0
1999 11 07 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 07 23  16 11.2 13.8  4.46 11.11  8.15 999 1001.4   0.8   4.0 999.0 99.0
1999 11 08 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 03 360 11.0 99.0 99.00 99.00 99.00 999 1004.8   0.6 999.0 999.0 99.0
1999 11 08 04 354  8.3  9.8  4.42 11.11  8.08 999 1006.2   0.1   3.9 999.0 99.0
1999 11 08 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 07 356 11.5 14.3  4.05 11.11  8.03 999 1008.5   0.5   3.9 999.0 99.0
1999 11 08 08 343 10.1 12.2  4.18 11.11  8.12 999 1009.5   0.5   3.9 999.0 99.0
1999 11 08 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 10   3  9.3 13.4  3.82 12.50  8.53 999 1011.0  -0.2   3.9 999.0 99.0
1999 11 08 11 360  9.8 11.8  3.80 11.11  8.25 999 1011.7   0.7   3.9 999.0 99.0
1999 11 08 12 347  7.3  9.2 99.00 99.00 99.00 999 1012.7  -0.9   3.9 999.0 99.0
1999 11 08 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 14 318  9.6 11.7  3.19 11.11  7.50 999 1013.7   0.2   3.9 999.0 99.0
1999 11 08 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 16 341  7.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 18 344  6.9  8.5  3.17 10.00  7.30 999 1015.4   0.8   3.9 999.0 99.0
1999 11 08 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 08 20 338  8.1 10.0  2.96 10.00  7.11 999 1016.7   1.2   3.9 999.0 99.0
1999 11 08 21 336  7.8 10.1  2.86 10.00  7.40 999 1016.8   1.2   3.9 999.0 99.0
1999 11 08 22 329  7.7 10.0  2.53 10.00  7.46 999 1017.2   1.2   3.9 999.0 99.0
1999 11 08 23 344  4.7  6.2  2.90 10.00  7.93 999 1017.7   1.2   4.0 999.0 99.0
1999 11 09 00 327  6.0  7.3  2.81 10.00  7.86 999 1017.8   1.3   4.0 999.0 99.0
1999 11 09 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 03 353  4.3  5.5  2.38  9.09  7.49 999 1018.5   1.6   4.0 999.0 99.0
1999 11 09 04 336  4.0  5.8  2.59  9.09  7.56 999 1018.7   1.3   3.9 999.0 99.0
1999 11 09 05 320  3.6  4.5  2.38  9.09  7.50 999 1019.2   1.3   3.9 999.0 99.0
1999 11 09 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 07 236  0.2  0.7  2.32  9.09  7.18 999 1019.7   0.9   3.9 999.0 99.0
1999 11 09 08 159  0.9  1.5  2.13  8.33  7.04 999 1019.8   0.9   3.9 999.0 99.0
1999 11 09 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 10 180  4.2  5.3  1.93  8.33  7.02 999 1019.3   1.6   3.9 999.0 99.0
1999 11 09 11 190  5.6  6.7 99.00 99.00 99.00 999 1019.2   1.6   3.9 999.0 99.0
1999 11 09 12 187  6.8  7.8  1.88 10.00  7.43 999 1018.9   2.0   3.9 999.0 99.0
1999 11 09 13 176  7.3  8.6  1.79  8.33  7.16 999 1018.2   2.0   4.0 999.0 99.0
1999 11 09 14 176  9.3 11.0  1.63  8.33  6.49 999 1017.3   2.3   4.0 999.0 99.0
1999 11 09 15 183 10.4 12.7  1.88  9.09  6.19 999 1016.6   2.1   4.0 999.0 99.0
1999 11 09 16 188 11.2 13.4  1.82  9.09  5.99 999 1015.9   2.4   4.0 999.0 99.0
1999 11 09 17 183 11.4 13.1  1.79  9.09  5.74 999 1014.9   2.8   4.0 999.0 99.0
1999 11 09 18 198 10.2 14.2  2.02  8.33  5.67 999 1013.9   2.0   4.0 999.0 99.0
1999 11 09 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 20 196 11.9 14.1 99.00 99.00 99.00 999 1012.0   3.3   4.0 999.0 99.0
1999 11 09 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 09 22 205 12.7 15.0  2.56  7.14  6.04 999 1010.4   3.6   4.0 999.0 99.0
1999 11 09 23 215 13.8 17.4  3.10  7.14  6.37 999 1009.5   3.6   4.0 999.0 99.0
1999 11 10 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 03 216 14.4 17.9  3.98  8.33  7.03 999 1006.5   4.2   4.0 999.0 99.0
1999 11 10 04 248  9.8 12.0  3.91  9.09  7.29 999 1007.5   3.6   4.0 999.0 99.0
1999 11 10 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 06 282  8.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 07 271  9.4 11.5  4.07 10.00  7.88 999 1009.3   3.5   4.0 999.0 99.0
1999 11 10 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 10 10 267  9.2 11.6  4.60 11.11  8.40 999 1010.5   2.8   4.0 999.0 99.0
1999 11 10 11 270  9.4 11.4  4.28 11.11  8.55 999 1010.7   2.8   4.0 999.0 99.0
1999 11 10 12 263  8.8 10.7  4.09 11.11  8.27 999 1010.7   2.8   4.0 999.0 99.0
1999 11 10 13 260  7.3  9.4  4.06 11.11  8.59 999 1010.3   2.8   4.0 999.0 99.0
1999 11 10 14 259  6.6  8.7  3.85 11.11  8.40 999 1009.8   2.8   4.0 999.0 99.0
1999 11 10 15 236  5.6  6.8  4.03 11.11  8.67 999 1009.2   2.8   3.9 999.0 99.0
1999 11 10 16 209  6.5  8.3  3.18 11.11  7.73 999 1008.7   3.1   3.9 999.0 99.0
1999 11 10 17 197  5.5  6.5  3.38 11.11  7.98 999 1008.3   1.6   3.9 999.0 99.0
1999 11 10 18 231  8.7 10.3  3.43 10.00  7.98 999 1007.3   2.4   3.9 999.0 99.0
1999 11 10 19 215  5.9  7.6 99.00 99.00 99.00 999 1006.9   2.3   3.9 999.0 99.0
1999 11 10 20 192  5.8  7.3  3.27 10.00  7.74 999 1006.2   2.0   3.9 999.0 99.0
1999 11 10 21 198  6.5  7.7  3.12 10.00  7.61 999 1005.4   2.1   3.9 999.0 99.0
1999 11 10 22 187  4.9  6.6  2.91 10.00  7.73 999 1004.5   2.6   3.9 999.0 99.0
1999 11 10 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 02 202  7.7  9.3  2.90 10.00  7.50 999  999.3   3.2   3.9 999.0 99.0
1999 11 11 03 180  7.4  9.6  2.85 10.00  7.41 999  997.7   3.1   3.9 999.0 99.0
1999 11 11 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 05 159  7.7  9.4  3.11 10.00  7.55 999  994.6   3.2   3.9 999.0 99.0
1999 11 11 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 07 124  7.9  9.6  2.74 10.00  6.74 999  991.3   2.8   3.9 999.0 99.0
1999 11 11 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 11  79 11.3 13.2  2.32  9.09  5.67 999  983.6   2.4   3.9 999.0 99.0
1999 11 11 12  72 11.8 13.9  2.43  9.09  5.78 999  982.1   2.4   3.9 999.0 99.0
1999 11 11 13  65 11.8 14.4  2.29  6.25  5.52 999  980.5   2.4   3.9 999.0 99.0
1999 11 11 14  54 12.0 14.1  2.32  8.33  5.57 999  979.5   2.5   3.9 999.0 99.0
1999 11 11 15  47 12.9 15.2  2.64  8.33  5.92 999  978.6   2.7   3.9 999.0 99.0
1999 11 11 16  39 12.6 15.1  2.88  8.33  6.02 999  978.1   2.8   4.0 999.0 99.0
1999 11 11 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 18  30 14.2 17.2  3.31  9.09  6.34 999  978.0   2.7   4.0 999.0 99.0
1999 11 11 19  24 14.3 17.5  3.24  9.09  6.19 999  978.5   2.9   4.0 999.0 99.0
1999 11 11 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 11 21  18 13.9 17.7  3.68 10.00  6.63 999  980.3   2.9   4.0 999.0 99.0
1999 11 11 22  12 15.0 18.4  3.67 10.00  6.81 999  981.2   3.1   4.0 999.0 99.0
1999 11 11 23   6 14.7 18.6  3.48 10.00  6.90 999  982.2   2.9   4.0 999.0 99.0
1999 11 12 00   6 15.4 19.6  3.86  8.33  6.75 999  983.0   2.8   4.0 999.0 99.0
1999 11 12 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 04   2 15.2 19.1  4.78  9.09  7.37 999  988.1   2.2   4.0 999.0 99.0
1999 11 12 05 360 14.5 17.6 99.00 99.00 99.00 999  989.6   2.1   4.0 999.0 99.0
1999 11 12 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 07 356 15.2 18.0  4.04 11.11  7.01 999  992.1   1.7   4.0 999.0 99.0
1999 11 12 08 356 14.6 17.4  4.63 10.00  7.44 999  993.5   1.7   4.0 999.0 99.0
1999 11 12 09 360 14.4 16.8  4.82 10.00  7.72 999  994.8   1.7   4.0 999.0 99.0
1999 11 12 10   2 15.0 17.7  4.84 10.00  7.84 999  996.3   1.6   4.0 999.0 99.0
1999 11 12 11 360 13.4 15.8  4.96 10.00  7.91 999  997.3   1.6   4.0 999.0 99.0
1999 11 12 12   4 13.0 15.8  4.42 10.00  7.63 999  998.4   1.6   4.0 999.0 99.0
1999 11 12 13   6 15.5 19.2  4.20 10.00  7.64 999  999.2   0.8   4.0 999.0 99.0
1999 11 12 14  10 16.2 19.9  4.28  9.09  7.46 999 1000.4   1.3   4.3 999.0 99.0
1999 11 12 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 12 20 360 15.1 18.1  5.89 12.50  8.36 999 1009.1   0.8   4.0 999.0 99.0
1999 11 12 21 358 14.4 17.6  5.81 12.50  8.51 999 1010.2  -0.2   4.0 999.0 99.0
1999 11 12 22 349 14.9 19.1  5.70 11.11  8.30 999 1011.0   0.7   4.0 999.0 99.0
1999 11 12 23 344 15.1 18.5  5.58 12.50  8.84 999 1012.1   0.4   4.0 999.0 99.0
1999 11 13 00 357 15.7 18.3  5.93 12.50  8.80 999 1013.0   0.0   4.0 999.0 99.0
1999 11 13 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 13 02 349 15.3 18.3 99.00 99.00 99.00 999 1015.0   0.0   4.0 999.0 99.0
1999 11 13 03 354 15.0 18.7  5.28 11.11  8.53 999 1016.1  -0.5   4.0 999.0 99.0
1999 11 13 04 348 16.5 21.0  5.40 12.50  8.39 999 1017.2  -0.3   4.0 999.0 99.0
1999 11 13 05 348 14.9 18.0  5.57 11.11  8.43 999 1018.3  -0.2   4.0 999.0 99.0
1999 11 13 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 13 07 339 15.2 18.1  5.12 11.11  8.01 999 1019.8   0.3   4.0 999.0 99.0
1999 11 13 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 13 09 343 16.4 20.0  4.76 11.11  7.72 999 1021.5   0.1   4.0 999.0 99.0
1999 11 13 10 332 15.8 20.4  5.18 11.11  8.01 999 1022.4   0.1   4.0 999.0 99.0
1999 11 13 11 337 15.0 18.6  4.80 11.11  7.59 999 1023.3   0.1   4.0 999.0 99.0
1999 11 13 12 339 15.0 18.4  4.96 10.00  7.85 999 1023.9   0.4   4.0 999.0 99.0
1999 11 13 13 336 14.0 16.3  5.12 11.11  8.12 999 1024.7   0.2   4.0 999.0 99.0
1999 11 13 14 329 14.2 17.5  4.94 11.11  8.13 999 1025.4   0.3   4.0 999.0 99.0
1999 11 13 15 337 13.6 16.5  5.05 12.50  8.30 999 1026.1   0.1   4.0 999.0 99.0
1999 11 13 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 13 17 329 12.6 15.6  4.57 11.11  7.92 999 1027.3   0.1   4.0 999.0 99.0
1999 11 13 18 333 12.8 15.8  4.97 11.11  8.22 999 1028.0   0.1   4.0 999.0 99.0
1999 11 13 19 344 12.4 15.7  4.24 11.11  7.72 999 1028.5   0.3   4.0 999.0 99.0
1999 11 13 20 344 11.7 14.4 99.00 99.00 99.00 999 1029.6   0.2   4.0 999.0 99.0
1999 11 13 21 350 10.5 13.0  4.15 11.11  7.73 999 1030.0   0.1   4.0 999.0 99.0
1999 11 13 22 344  8.5 12.1  4.00 11.11  7.84 999 1031.0   0.0   4.0 999.0 99.0
1999 11 13 23 347  8.6 11.2  4.06 11.11  7.99 999 1031.0   0.1   4.0 999.0 99.0
1999 11 14 00 333  6.5  8.6  3.78 11.11  7.77 999 1031.3   0.0   4.0 999.0 99.0
1999 11 14 01 334  6.8  9.3  3.69 11.11  8.00 999 1031.2   0.2   4.0 999.0 99.0
1999 11 14 02 320  6.5  8.5  3.63 11.11  7.97 999 1031.4  -0.3   3.9 999.0 99.0
1999 11 14 03 333  3.2  4.8  3.39 11.11  8.24 999 1031.8  -0.3   3.9 999.0 99.0
1999 11 14 04 326  4.2  5.6  3.66 11.11  8.42 999 1031.9  -0.3   3.6 999.0 99.0
1999 11 14 05 311  2.5  4.0  3.09 11.11  7.95 999 1032.3  -0.7   3.6 999.0 99.0
1999 11 14 06 334  1.2  2.2  3.46 11.11  8.50 999 1032.6  -0.6   3.6 999.0 99.0
1999 11 14 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 14 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 14 09 180  4.1  6.6  2.95 11.11  8.08 999 1032.0   0.5   3.6 999.0 99.0
1999 11 14 10 176  5.9  7.7  2.87 11.11  7.91 999 1031.5   0.9   3.6 999.0 99.0
1999 11 14 11 191  6.1  7.8  2.61 11.11  7.61 999 1031.6   1.2   3.5 999.0 99.0
1999 11 14 12 185  6.7  8.6  2.49 10.00  7.70 999 1031.2   1.3   3.5 999.0 99.0
1999 11 14 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 14 14 177  8.9 10.8  2.22 10.00  6.97 999 1029.8   1.5   3.5 999.0 99.0
1999 11 14 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 14 16 175 10.2 12.0  2.22 10.00  6.83 999 1028.2   2.7   3.5 999.0 99.0
1999 11 14 17 172 10.6 12.7  2.23 10.00  6.46 999 1027.2   2.6   3.5 999.0 99.0
1999 11 14 18 167 11.1 13.2  2.29  9.09  6.43 999 1026.7   3.1   3.5 999.0 99.0
1999 11 14 19 170 11.0 13.5  2.15 10.00  6.17 999 1026.5   2.9   3.5 999.0 99.0
1999 11 14 20 163 10.0 11.5 99.00 99.00 99.00 999 1026.3   2.9   3.5 999.0 99.0
1999 11 14 21 172 11.1 13.1  2.25  9.09  6.08 999 1025.5   3.5   3.5 999.0 99.0
1999 11 14 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 14 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 15 00 173 11.6 14.2  3.37  9.09  7.04 999 1023.3   3.5   3.5 999.0 99.0
1999 11 15 01 167 11.7 14.7  3.15 10.00  6.89 999 1022.2   3.5   3.5 999.0 99.0
1999 11 15 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 15 03 175 12.9 15.8 99.00 99.00 99.00 999 1020.5   3.9   3.5 999.0 99.0
1999 11 15 04 174 12.8 15.1  4.01 14.29  8.08 999 1020.1   3.9   3.5 999.0 99.0
1999 11 15 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 15 06 172 13.7 16.6  4.36 12.50  8.28 999 1018.3   3.6   3.5 999.0 99.0
1999 11 15 07 172 13.0 16.4  4.29 12.50  8.09 999 1018.1   3.6   3.5 999.0 99.0
1999 11 15 08 167 13.8 17.1  4.06 12.50  7.67 999 1017.4   3.6   3.5 999.0 99.0
1999 11 15 09 168 13.3 16.4  4.65 12.50  8.01 999 1016.8   3.9   3.5 999.0 99.0
1999 11 15 10 166 14.6 17.5  4.46 12.50  8.08 999 1016.0   3.9   3.5 999.0 99.0
1999 11 15 11 165 13.2 15.8  4.50 12.50  7.75 999 1015.2   3.9   3.5 999.0 99.0
1999 11 15 12 163 13.7 16.2  4.30 12.50  7.48 999 1014.4   4.0   3.3 999.0 99.0
1999 11 15 13 167 13.9 18.0  4.41 11.11  7.82 999 1013.6   3.9   3.3 999.0 99.0
1999 11 15 14 166 13.9 16.7  4.40 11.11  7.50 999 1013.1   3.6   3.2 999.0 99.0
1999 11 15 15 167 13.7 16.7  4.63 12.50  8.11 999 1012.5   3.6   3.2 999.0 99.0
1999 11 15 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 15 17 169 13.0 15.7  4.73 12.50  8.03 999 1011.4   3.5   3.2 999.0 99.0
1999 11 15 18 175 13.2 16.0  4.48 12.50  8.21 999 1010.8   3.5   3.2 999.0 99.0
1999 11 15 19 174 13.2 16.8 99.00 99.00 99.00 999 1010.5   3.5   3.2 999.0 99.0
1999 11 15 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 15 21 174 12.4 16.3  4.78  9.09  8.03 999 1009.2   3.6   3.2 999.0 99.0
1999 11 15 22 167 12.2 15.4  3.98 12.50  7.64 999 1008.6   3.6   3.2 999.0 99.0
1999 11 15 23 168 12.3 15.7  4.11 11.11  7.46 999 1007.9   3.9   3.2 999.0 99.0
1999 11 16 00 166 11.9 14.4  3.78 11.11  7.31 999 1007.1   3.6   3.2 999.0 99.0
1999 11 16 01 168 13.0 15.8  3.72 11.11  7.35 999 1006.2   3.6   3.2 999.0 99.0
1999 11 16 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 16 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 16 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 16 05 261  5.3  6.4  3.68 11.11  7.99 999 1005.2   2.9   3.5 999.0 99.0
1999 11 16 06 258  3.6  4.8  3.46 11.11  8.11 999 1005.3   3.1   3.5 999.0 99.0
1999 11 16 07 253  2.5  3.7  3.12 12.50  7.84 999 1005.5   2.9   3.5 999.0 99.0
1999 11 16 08 233  1.2  1.9  3.11 12.50  7.79 999 1005.2   2.8   3.5 999.0 99.0
1999 11 16 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 16 10 308  0.1  0.6 99.00 99.00 99.00 999 1005.1   2.7   3.4 999.0 99.0
1999 11 16 11   5  0.1 99.0 99.00 99.00 99.00 999 9999.0   2.7 999.0 999.0 99.0
1999 11 16 12 285  1.8  4.4  3.07 12.50  8.17 999 1005.0   2.7   3.3 999.0 99.0
1999 11 16 13 305  3.2  3.9  2.89 12.50  8.04 999 1005.0   2.5   3.5 999.0 99.0
1999 11 16 14 305  2.6  3.5  3.07 12.50  8.14 999 1004.9   2.4   3.6 999.0 99.0
1999 11 16 15 312  2.3  2.8  3.24 12.50  8.63 999 1004.8   2.5   3.6 999.0 99.0
1999 11 16 16 291  3.2  4.3  3.07 12.50  8.42 999 1004.7   2.6   3.6 999.0 99.0
