YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 10 11 00 115  8.4  9.5  2.18  7.69  6.18 999 1016.7   3.3   2.9   3.3 99.0 99.00
2005 01 10 12 00 114  8.6  9.7  2.08  8.33  6.08 999 1016.2   3.4   2.9   3.3 99.0 99.00
2005 01 10 13 00 114  9.2 10.5  2.25  8.33  6.34 999 1015.6   3.4   2.9   3.3 99.0 99.00
2005 01 10 14 00 111  9.5 11.1  2.22  7.69  6.24 999 1015.0   3.5   2.9   3.4 99.0 99.00
2005 01 10 15 00 116  9.6 11.5  2.07  7.69  6.11 999 1014.4   3.6   2.9   3.5 99.0 99.00
2005 01 10 16 00 114 10.1 11.7  2.25  7.69  6.13 999 1013.7   3.7   2.9   3.6 99.0 99.00
2005 01 10 17 00 113 10.7 12.7  2.18  7.14  5.92 999 1013.0   3.7   2.9   3.6 99.0 99.00
2005 01 10 18 00 105 10.8 12.5  2.15  7.69  5.75 999 1012.5   3.7   2.9   3.5 99.0 99.00
2005 01 10 19 00 111 11.4 14.0  2.30  7.14  5.61 999 1012.2   3.6   2.9   3.2 99.0 99.00
2005 01 10 20 00 110 12.0 14.3  2.31  6.67  5.37 999 1012.0   3.5   2.9   3.0 99.0 99.00
2005 01 10 21 00 114 12.2 14.6  2.54  7.14  5.63 999 1012.0   3.3   2.9   3.0 99.0 99.00
2005 01 10 22 00 114 11.0 13.6  2.63  9.09  5.76 999 1011.6   3.3   2.9   3.1 99.0 99.00
2005 01 10 23 00 111 12.2 14.1  2.76  7.14  5.98 999 1010.9   3.4   2.9   2.7 99.0 99.00
2005 01 11 00 00 113 13.4 16.0  2.97 10.00  5.98 999 1009.5   3.4   3.0   2.4 99.0 99.00
2005 01 11 01 00 106 14.0 16.5  3.02  8.33  6.29 999 1008.3   3.3   2.9   2.3 99.0 99.00
2005 01 11 02 00 108 14.4 17.6  3.12 10.00  6.22 999 1007.3   3.2   2.9   2.3 99.0 99.00
2005 01 11 03 00 102 14.4 16.7  3.27 10.00  6.35 999 1006.5   3.0   2.9   2.1 99.0 99.00
2005 01 11 04 00 110 15.0 18.3  3.52 10.00  6.87 999 1006.2   3.2   2.9   2.3 99.0 99.00
2005 01 11 05 00 125 16.1 19.5  3.52 10.00  6.68 999 1006.0   2.9   2.9   1.8 99.0 99.00
2005 01 11 06 00 131 12.9 15.8  4.06  7.69  6.82 999 1005.4   2.6   2.9   1.5 99.0 99.00
2005 01 11 07 00 136  9.8 11.7  3.82 10.81  7.10 999 1005.0   3.3   2.9   2.6 99.0 99.00
2005 01 11 08 00 178 10.0 12.2  3.82 10.00  7.32 999 1005.8   3.3   2.9   2.5 99.0 99.00
2005 01 11 09 00 182  9.3 12.0  3.88 10.81  7.42 999 1006.3   2.8   2.9   0.8 99.0 99.00
2005 01 11 10 00 169  7.7  9.6  3.51 11.43  7.61 999 1006.8   3.2   3.0   1.6 99.0 99.00
2005 01 11 11 00 170  8.0 10.1  3.42 11.43  7.35 999 1007.1   3.3   3.0   2.1 99.0 99.00
2005 01 11 12 00 177  7.3  8.8  3.86 10.81  7.78 999 1007.2   3.3   3.0   2.2 99.0 99.00
2005 01 11 13 00 187  6.1  7.4  3.74 12.12  7.71 999 1007.4   3.4   3.0   1.7 99.0 99.00
2005 01 11 14 00 185  7.1  8.5  3.82 10.81  7.90 999 1008.1   3.3   3.0   2.1 99.0 99.00
2005 01 11 15 00 199  8.2  9.8  3.75 10.81  7.78 999 1008.7   3.0   3.0   1.5 99.0 99.00
2005 01 11 16 00 203  7.1  8.8  3.42 11.43  7.55 999 1008.8   2.2   3.0   1.1 99.0 99.00
2005 01 11 17 00 212  5.4  7.0  3.59 10.81  7.81 999 1008.7   1.9   3.0   1.0 99.0 99.00
2005 01 11 18 00 195  3.9  5.2  3.69 10.81  8.01 999 1008.6   2.1   3.0   0.5 99.0 99.00
2005 01 11 19 00 190  6.2  9.4  3.33 11.43  7.81 999 1009.5   2.1   3.0   1.2 99.0 99.00
2005 01 11 20 00 193  3.8  5.4  3.09 11.43  7.69 999 1009.9   2.3   3.0   0.1 99.0 99.00
2005 01 11 21 00 131  3.3  4.1  3.50 10.81  7.96 999 1010.1   2.5   3.0  -0.1 99.0 99.00
2005 01 11 22 00 127  4.7  5.7  3.63 10.00  8.35 999 1010.0   2.7   3.0   0.1 99.0 99.00
2005 01 11 23 00 124  6.8  8.3  3.12 10.00  7.70 999 1009.8   2.9   3.0   0.7 99.0 99.00
2005 01 12 00 00 119  6.3  8.0  3.46 10.81  8.05 999 1009.1   2.9   3.0   1.1 99.0 99.00
2005 01 12 01 00 108  5.9  6.9  3.33 10.81  8.02 999 1008.2   2.8   3.0   1.1 99.0 99.00
2005 01 12 02 00  98  6.0  7.3  3.21 10.00  7.73 999 1007.9   2.7   3.0   0.7 99.0 99.00
2005 01 12 03 00  93  8.0  9.5  3.01 10.81  7.37 999 1007.7   2.7   3.0   0.7 99.0 99.00
2005 01 12 04 00 101  9.9 12.1  3.25 10.81  7.70 999 1007.2   2.6   3.0   0.3 99.0 99.00
2005 01 12 05 00  95 10.0 11.6  3.00  9.09  7.24 999 1006.6   2.7   3.0   0.8 99.0 99.00
2005 01 12 06 00  95 12.6 15.5  2.94  9.09  6.80 999 1005.7   2.5   3.0   0.3 99.0 99.00
2005 01 12 07 00  97 13.3 17.2  2.94 10.00  6.41 999 1005.1   2.8   3.0   0.1 99.0 99.00
2005 01 12 08 00 108 14.3 17.5  2.80 10.00  6.18 999 1004.4   2.8   3.0   0.1 99.0 99.00
2005 01 12 09 00  98 14.7 16.7  3.00  9.09  6.39 999 1004.1   2.7   3.0   0.3 99.0 99.00
2005 01 12 10 00 101 14.2 20.4  3.02  9.09  6.02 999 1002.7   2.3   3.0   0.8 99.0 99.00
2005 01 12 11 00  97 14.9 17.4  3.18  9.09  6.23 999 1002.5   2.0   3.0   0.9 99.0 99.00
2005 01 12 12 00 101 14.2 16.8  3.22  9.09  6.11 999 1001.9   2.1   3.0   1.1 99.0 99.00
2005 01 12 13 00 104 14.5 17.3  3.19  7.69  6.06 999 1000.9   2.3   3.0   1.4 99.0 99.00
2005 01 12 14 00 103 13.2 15.5  3.25  9.09  6.27 999 1000.1   2.9   3.0   2.1 99.0 99.00
2005 01 12 15 00  93 14.1 16.8  3.13  7.69  6.01 999  999.2   3.0   3.0   2.3 99.0 99.00
2005 01 12 16 00  98 13.1 15.2  3.18  7.69  5.99 999  998.5   3.3   3.0   2.7 99.0 99.00
2005 01 12 17 00 101 14.3 17.5  3.21  8.33  6.18 999  997.3   3.5   3.0   3.0 99.0 99.00
2005 01 12 18 00  98 14.0 16.6  3.37  8.33  6.16 999  996.7   3.4   3.0   2.7 99.0 99.00
2005 01 12 19 00  98 15.6 19.4  3.27  8.33  6.04 999  995.8   3.4   3.0   2.2 99.0 99.00
2005 01 12 20 00  95 16.2 20.0  3.39  8.33  6.12 999  995.0   3.2   3.0   2.1 99.0 99.00
2005 01 12 21 00  90 16.7 19.2  3.59  8.33  6.23 999  994.3   3.3   3.0   2.5 99.0 99.00
2005 01 12 22 00  87 17.8 21.8  4.01  8.33  6.28 999  993.4   3.2   3.0   2.2 99.0 99.00
2005 01 12 23 00  89 18.8 22.8  4.73  9.09  6.88 999  992.3   2.8   3.0   1.5 99.0 99.00
2005 01 13 00 00  88 18.3 22.1  4.80  9.09  6.90 999  991.0   3.0   3.0   2.0 99.0 99.00
2005 01 13 01 00  88 17.5 21.6  5.70  9.09  7.39 999  989.7   3.2   3.0   2.3 99.0 99.00
2005 01 13 02 00  92 17.6 21.4  5.89 10.81  7.63 999  988.6   3.2   3.0   2.1 99.0 99.00
2005 01 13 03 00  93 15.7 18.7  5.85 10.81  7.59 999  987.6   2.8   3.0   1.9 99.0 99.00
2005 01 13 04 00 115 15.2 18.1  5.89 10.00  7.83 999  987.4   3.3   3.0   2.1 99.0 99.00
2005 01 13 05 00 123 12.2 15.1  5.58 10.81  7.70 999  988.0   3.5   3.0   2.5 99.0 99.00
2005 01 13 06 00 122 10.1 11.9  5.58 11.43  8.12 999  988.4   3.4   3.0   2.4 99.0 99.00
2005 01 13 07 00 127  9.7 11.8  5.57 10.81  8.09 999  988.8   2.9   3.0   2.3 99.0 99.00
2005 01 13 08 00 140 10.4 12.6  5.90 12.12  8.60 999  989.6   2.9   3.0   1.9 99.0 99.00
2005 01 13 09 00 152  9.2 10.9  5.49 10.81  8.58 999  990.7   3.2   3.0   1.1 99.0 99.00
2005 01 13 10 00 142  9.2 12.4  5.15 11.43  8.41 999  991.6   3.2   3.0   1.6 99.0 99.00
2005 01 13 11 00 154  8.6 10.4  4.90 10.81  8.29 999  992.7   3.1   3.0   2.3 99.0 99.00
2005 01 13 12 00 172  9.5 11.8  4.88 11.43  8.72 999  993.9   3.0   3.0   2.2 99.0 99.00
2005 01 13 13 00 169  8.8 10.6  4.39 10.81  8.16 999  995.1   3.1   3.0   1.7 99.0 99.00
2005 01 13 14 00 164  9.3 11.4  4.06 10.81  7.92 999  996.0   3.2   3.0   0.8 99.0 99.00
2005 01 13 15 00 158  8.3 10.6  4.60 10.81  8.37 999  996.9   3.1   3.0   0.0 99.0 99.00
2005 01 13 16 00 147  8.5 11.5  4.41 10.00  8.12 999  997.7   2.9   3.0   0.0 99.0 99.00
2005 01 13 17 00 137  7.4 10.5  4.09 10.81  7.90 999  998.0   2.7   3.0   0.1 99.0 99.00
2005 01 13 18 00 129  8.6 11.1  4.03 10.81  8.11 999  998.4   2.9   3.0   0.0 99.0 99.00
2005 01 13 19 00 123  8.9 10.4  4.12 10.00  7.98 999  998.9   2.9   3.0   0.4 99.0 99.00
2005 01 13 20 00 111  9.1 11.2  3.56 10.81  7.74 999  999.5   2.5   3.0   0.6 99.0 99.00
2005 01 13 21 00 125  9.4 11.6  3.84 10.00  7.73 999 1000.1   2.9   3.0   0.7 99.0 99.00
2005 01 13 22 00 117  9.0 11.3  3.85 10.81  7.76 999 1000.5   2.8   3.0   0.8 99.0 99.00
2005 01 13 23 00 114  8.5 10.6  3.80  9.09  7.62 999 1000.7   2.7   3.0   0.7 99.0 99.00
2005 01 14 00 00 104  8.9 10.8  3.47 10.81  7.56 999 1000.3   2.7   3.0   0.7 99.0 99.00
2005 01 14 01 00  90  9.6 11.3  3.87 10.00  7.90 999  999.4   2.6   3.0   0.3 99.0 99.00
2005 01 14 02 00  83 11.4 13.8  3.76 10.00  7.64 999  999.1   2.5   3.0   0.6 99.0 99.00
2005 01 14 03 00  74 12.1 15.6  3.38 10.00  7.24 999  998.6   2.5   3.0   0.8 99.0 99.00
2005 01 14 04 00  75 11.5 14.9  3.35 10.81  6.96 999  998.4   2.6   3.0   0.3 99.0 99.00
2005 01 14 05 00  69 14.2 16.6  3.44 10.00  6.98 999  998.0   2.3   3.0   0.3 99.0 99.00
2005 01 14 06 00  69 15.0 17.7  3.27 10.00  6.43 999  997.0   2.1   3.0   0.1 99.0 99.00
2005 01 14 07 00  59 15.4 17.9  3.25 10.00  6.05 999  996.0   2.0   3.0   0.5 99.0 99.00
2005 01 14 08 00  59 15.0 18.0  3.53 10.00  6.28 999  995.6   2.2   3.0   1.4 99.0 99.00
2005 01 14 09 00  62 15.1 18.8  3.67  7.69  6.41 999  995.3   2.6   3.0   1.9 99.0 99.00
2005 01 14 10 00  66 14.2 16.7  3.57 10.00  6.31 999  995.5   3.0   3.0   2.2 99.0 99.00
2005 01 14 11 00  67 14.3 17.1  3.33 10.00  6.53 999  995.5   3.1   3.0   2.5 99.0 99.00
2005 01 14 12 00  68 14.3 17.5  3.67 10.00  6.84 999  995.2   3.2   3.0   2.5 99.0 99.00
2005 01 14 13 00  63 14.5 17.4  3.54  8.33  6.57 999  994.5   3.2   3.0   2.6 99.0 99.00
2005 01 14 14 00  59 12.7 15.1  3.40  9.09  6.47 999  993.8   3.3   3.0   2.5 99.0 99.00
2005 01 14 15 00  62 12.1 14.3  3.43  9.09  6.48 999  993.8   3.2   3.0   2.7 99.0 99.00
2005 01 14 16 00  64 10.6 12.6  3.19  9.09  6.33 999  993.8   3.2   3.0   2.9 99.0 99.00
2005 01 14 17 00  68 10.2 12.6  3.13  9.09  6.32 999  993.8   3.2   3.0   3.0 99.0 99.00
2005 01 14 18 00  86  8.8 10.6  3.29  9.09  6.79 999  994.6   2.8   3.0   2.6 99.0 99.00
2005 01 14 19 00  75  9.0 10.4  3.24  9.09  6.67 999  995.1   2.4   3.0   2.2 99.0 99.00
2005 01 14 20 00  80  8.1  9.6  3.43  8.33  7.11 999  995.4   2.0   3.0   1.8 99.0 99.00
2005 01 14 21 00  74  8.4  9.8  3.11  9.09  6.90 999  996.2   2.1   3.0   1.9 99.0 99.00
2005 01 14 22 00  72  9.0 10.8  3.09 10.81  7.01 999  996.6   2.1   3.0   2.0 99.0 99.00
2005 01 14 23 00  77  9.5 11.3  2.90 10.00  6.57 999  996.6   2.5   3.0   2.4 99.0 99.00
2005 01 15 00 00  68  9.1 10.2  2.96 10.00  6.76 999  996.7   2.4   3.0   2.1 99.0 99.00
2005 01 15 01 00  67  9.8 11.5  3.06 11.43  7.04 999  996.2   2.6   3.0   2.5 99.0 99.00
2005 01 15 02 00  65  9.4 10.8  3.04 10.81  6.95 999  996.0   2.9   3.0   2.8 99.0 99.00
2005 01 15 03 00  65  8.7 10.5  2.95 10.81  7.11 999  996.4   3.1   3.0   3.0 99.0 99.00
2005 01 15 04 00  76  9.0 10.8  2.93 10.81  7.42 999  996.6   3.0   3.0   2.9 99.0 99.00
2005 01 15 05 00  73  9.0 10.6  3.00 10.81  7.16 999  996.8   3.2   3.0   3.1 99.0 99.00
2005 01 15 06 00  84 10.3 12.7  2.77 10.81  6.88 999  997.0   3.2   3.0   3.1 99.0 99.00
2005 01 15 07 00  77  9.8 11.8  3.13 10.81  7.02 999  997.2   3.3   3.0   3.2 99.0 99.00
2005 01 15 08 00  72 11.2 13.5  3.07 10.81  6.75 999  997.1   3.4   3.0   2.7 99.0 99.00
2005 01 15 09 00  70 13.8 16.8  3.04 10.81  6.45 999  997.2   3.3   3.0   2.4 99.0 99.00
2005 01 15 10 00  66 12.7 15.0  2.92 11.43  6.17 999  997.3   3.4   3.0   2.1 99.0 99.00
2005 01 15 11 00  66 14.0 17.4  3.42 10.81  6.40 999  997.3   3.2   3.0   1.5 99.0 99.00
2005 01 15 12 00  66 13.1 16.9  3.16  9.09  6.34 999  997.1   3.2   3.0   1.4 99.0 99.00
2005 01 15 13 00  55 15.7 18.9  3.21 10.81  5.99 999  996.5   2.6   3.0   1.3 99.0 99.00
2005 01 15 14 00  62 16.3 20.0  3.37  9.09  6.25 999  996.6   2.5   3.0   1.1 99.0 99.00
2005 01 15 15 00  54 15.9 19.1  3.92  9.09  6.58 999  995.9   2.5   3.1   1.1 99.0 99.00
2005 01 15 16 00  61 16.7 19.8  3.57  8.33  6.35 999  995.5   2.6   3.0   1.5 99.0 99.00
2005 01 15 17 00  62 15.7 19.8  4.32  8.33  6.78 999  995.3   2.7   3.0   1.4 99.0 99.00
2005 01 15 18 00  60 16.4 19.9  3.92  8.33  6.58 999  995.1   2.7   3.0   1.2 99.0 99.00
2005 01 15 19 00  66 17.7 21.7  4.31  9.09  6.67 999  994.8   2.8   3.0   1.1 99.0 99.00
2005 01 15 20 00  71 17.4 24.0  4.84  9.09  7.16 999  995.3   2.6   3.0   1.0 99.0 99.00
2005 01 15 21 00  63 17.0 20.1  4.95  9.09  7.14 999  995.1   2.6   3.1   1.0 99.0 99.00
2005 01 15 22 00  62 17.0 21.3  5.42 10.00  7.43 999  995.1   2.5   3.0   0.9 99.0 99.00
2005 01 15 23 00  60 16.5 20.0  4.94 10.00  7.23 999  994.7   2.5   3.0   0.8 99.0 99.00
2005 01 16 00 00  60 16.6 20.3  5.84 10.00  7.80 999  994.4   2.0   3.1   0.6 99.0 99.00
2005 01 16 01 00  57 15.7 19.6  5.41 10.81  7.72 999  993.7   1.8   3.1   0.7 99.0 99.00
2005 01 16 02 00  59 15.5 19.2  5.53 10.81  7.81 999  993.3   1.8   3.1   0.7 99.0 99.00
2005 01 16 03 00  59 15.6 19.9  5.98 10.81  8.02 999  993.2   2.1   3.1   1.1 99.0 99.00
2005 01 16 04 00  66 16.0 19.0  5.46 10.81  7.76 999  993.3   2.2   3.1   1.2 99.0 99.00
2005 01 16 05 00  65 15.6 18.7  5.25 11.43  7.66 999  993.5   2.3   3.1   1.2 99.0 99.00
2005 01 16 06 00  64 15.2 18.2  5.39 11.43  7.80 999  993.9   2.5   3.1   1.7 99.0 99.00
2005 01 16 07 00  62 14.1 16.6  5.81 10.81  8.19 999  993.9   2.6   3.1   1.9 99.0 99.00
2005 01 16 08 00  62 12.2 14.6  4.81 11.43  7.45 999  994.1   2.8   3.1   2.4 99.0 99.00
2005 01 16 09 00  63 11.3 13.4  4.90 11.43  8.12 999  994.5   3.0   3.1   2.7 99.0 99.00
2005 01 16 10 00  67  9.9 12.0  4.46 10.81  7.63 999  994.8   3.2   3.1   3.0 99.0 99.00
2005 01 16 11 00  72  8.4 10.2  4.68 10.81  8.05 999  995.1   3.3   3.1   3.2 99.0 99.00
2005 01 16 12 00  69  7.9  9.2  4.42 10.81  7.95 999  995.3   3.2   3.1   3.1 99.0 99.00
2005 01 16 13 00  73  6.9  8.0  3.81 10.81  7.78 999  995.7   3.2   3.1   3.1 99.0 99.00
2005 01 16 14 00  77  6.5  7.9  3.76 10.81  7.82 999  996.0   3.3   3.1   3.2 99.0 99.00
2005 01 16 15 00  75  6.1  7.4  3.79 10.81  7.93 999  996.1   3.3   3.1   3.2 99.0 99.00
2005 01 16 16 00  66  5.5  6.4  3.55 10.81  7.65 999  996.3   3.3   3.1   3.2 99.0 99.00
2005 01 16 17 00  66  5.9  6.9  3.46 10.81  7.75 999  996.5   3.2   3.1   3.1 99.0 99.00
2005 01 16 18 00  78  5.3  6.2  3.31 10.81  7.45 999  997.0   3.2   3.1   3.1 99.0 99.00
2005 01 16 19 00  79  5.1  6.0  3.15 10.81  7.56 999  997.5   3.2   3.1   3.1 99.0 99.00
2005 01 16 20 00  98  7.5  9.0  3.22 10.00  7.67 999  997.9   2.9   3.1   2.8 99.0 99.00
2005 01 16 21 00  89  7.1  8.8  2.90 10.00  7.38 999  998.1   2.8   3.1   2.7 99.0 99.00
2005 01 16 22 00  88  5.9  7.3  3.10 10.00  7.68 999  998.5   2.6   3.1   2.5 99.0 99.00
2005 01 16 23 00  90  5.8  6.9  2.68 10.00  7.13 999  998.9   2.9   3.1   2.8 99.0 99.00
2005 01 17 00 00  75  4.5  5.6  2.46 10.00  7.01 999  998.8   3.0   3.1   2.9 99.0 99.00
2005 01 17 01 00  95  5.3  6.3  2.40 10.00  7.06 999  998.3   2.9   3.1   2.8 99.0 99.00
2005 01 17 02 00  88  5.8  6.8  2.34  8.33  6.97 999  998.4   2.7   3.1   2.7 99.0 99.00
2005 01 17 03 00  72  6.1  7.2  2.46  9.09  7.17 999  998.4   3.0   3.1   2.9 99.0 99.00
2005 01 17 04 00  85  8.6 10.0  2.52  9.09  7.32 999  998.8   2.9   3.1   2.8 99.0 99.00
2005 01 17 05 00  86  8.1  9.5  2.23  9.09  6.65 999  999.1   2.9   3.1   2.8 99.0 99.00
2005 01 17 06 00  89  7.7  9.1  2.27  9.09  6.52 999  999.2   2.8   3.1   2.7 99.0 99.00
2005 01 17 07 00  85  7.7  9.3  2.23  9.09  6.26 999  999.4   2.7   3.1   2.6 99.0 99.00
2005 01 17 08 00  81  8.9 10.5  2.29  8.33  6.31 999  999.2   2.5   3.1   2.4 99.0 99.00
2005 01 17 09 00  79  7.3  8.9  2.19  8.33  6.04 999  999.5   2.7   3.1   2.1 99.0 99.00
2005 01 17 10 00  83  6.1  7.5  2.07  8.33  6.06 999  999.5   2.6   3.1   2.2 99.0 99.00
2005 01 17 11 00  75  6.7  8.3  1.99  9.09  6.02 999  999.3   2.6   3.1   2.4 99.0 99.00
2005 01 17 12 00  80  7.3  8.6  1.87  9.09  6.15 999  999.1   2.6   3.0   2.4 99.0 99.00
2005 01 17 13 00  89  6.9  8.5  1.91  9.09  6.20 999  998.7   2.6   3.0   2.4 99.0 99.00
2005 01 17 14 00  86  7.6  8.8  2.02  8.33  6.26 999  998.5   2.7   3.0   2.0 99.0 99.00
2005 01 17 15 00  91  7.2  8.3  1.92  9.09  6.14 999  998.5   2.8   3.0   1.8 99.0 99.00
2005 01 17 16 00  96  6.2  7.3  1.94  8.33  6.03 999  998.6   2.7   3.0   1.5 99.0 99.00
2005 01 17 17 00  95  5.4  6.3  1.99  8.33  6.47 999  998.5   2.6   3.0   1.5 99.0 99.00
2005 01 17 18 00  91  5.8  7.0  1.87  9.09  6.14 999  998.4   2.5   3.0   1.0 99.0 99.00
2005 01 17 19 00  86  6.0  7.6  1.89  7.14  6.21 999  998.4   2.3   3.0   0.7 99.0 99.00
2005 01 17 20 00  88  4.9  6.2  1.79  8.33  6.13 999  998.3   2.4   3.0   0.7 99.0 99.00
2005 01 17 21 00  75  5.8  6.9  1.85  8.33  6.23 999  998.3   2.8   3.0   1.4 99.0 99.00
2005 01 17 22 00  75  5.2  6.0  1.85  8.33  6.28 999  998.7   2.7   2.9   1.1 99.0 99.00
2005 01 17 23 00  59  5.0  5.7  1.64  8.33  6.05 999  998.4   2.6   3.0   1.5 99.0 99.00
2005 01 18 00 00  51  4.5  5.2  1.62  7.69  6.07 999  997.8   2.6   3.0   1.2 99.0 99.00
2005 01 18 01 00  36  4.9  5.7  1.83  8.33  6.25 999  997.3   2.6   3.0   1.1 99.0 99.00
2005 01 18 02 00  36  5.2  6.0  1.71  9.09  6.13 999  997.1   2.4   3.0   0.9 99.0 99.00
2005 01 18 03 00  37  6.1  6.9  1.80  9.09  6.36 999  997.2   2.3   3.0   0.7 99.0 99.00
2005 01 18 04 00  46  6.8  7.9  1.67  7.69  5.94 999  997.1   2.2   3.0   0.5 99.0 99.00
2005 01 18 05 00  49  7.4  8.9  1.72  9.09  6.06 999  997.2   1.9   3.0   0.3 99.0 99.00
2005 01 18 06 00  42  7.7  9.3  1.76  8.33  5.97 999  997.1   1.7   2.9   0.0 99.0 99.00
2005 01 18 07 00  55  7.6  8.9  1.81  7.69  5.88 999  997.3   1.2   2.9  -0.9 99.0 99.00
2005 01 18 08 00  46  7.6  9.0  1.72  9.09  5.75 999  997.2   0.8   2.9  -1.6 99.0 99.00
2005 01 18 09 00  44  7.0  8.2  1.76  9.09  5.56 999  996.9   0.7   2.9  -1.7 99.0 99.00
2005 01 18 10 00  44  7.5  8.8  1.75  8.33  5.71 999  996.5   0.5   2.9  -1.8 99.0 99.00
2005 01 18 11 00  48  7.1  8.9  1.57  7.69  5.37 999  996.7   0.6   2.9  -1.6 99.0 99.00
2005 01 18 12 00  48  7.3  9.4  1.62  7.14  5.41 999  996.4   0.7   2.9  -1.5 99.0 99.00
2005 01 18 13 00  45  7.0  8.3  1.47  8.33  5.18 999  995.8   0.6   2.9  -1.4 99.0 99.00
2005 01 18 14 00  47  6.9  8.5  1.65  9.09  5.73 999  995.5   0.6   2.9  -1.5 99.0 99.00
2005 01 18 15 00  46  7.8  9.3  1.56  9.09  5.56 999  995.1   0.7   2.9  -1.2 99.0 99.00
2005 01 18 16 00  38  7.8  9.2  1.53  8.33  5.35 999  994.8   0.6   3.0  -0.6 99.0 99.00
2005 01 18 17 00  35  8.0 10.7  1.57  7.69  5.49 999  994.8   0.6   3.1  -1.0 99.0 99.00
2005 01 18 18 00  48  8.1  9.7  1.65  9.09  5.42 999  994.7   0.5   3.2  -0.7 99.0 99.00
2005 01 18 19 00  64  6.8  8.6  1.57  8.33  5.31 999  994.7   0.5   3.1  -0.6 99.0 99.00
2005 01 18 20 00  67  7.7  9.6  1.52  7.14  5.18 999  994.4   0.5   3.1  -0.7 99.0 99.00
2005 01 18 21 00  70  7.4  8.7  1.63  8.33  5.29 999  994.4   0.3   3.2  -0.9 99.0 99.00
2005 01 18 22 00  51  6.7  8.4  1.63  8.33  5.54 999  994.3   0.7   3.1  -1.1 99.0 99.00
2005 01 18 23 00  73  6.7  8.8  1.51  8.33  5.36 999  993.9   0.6   3.1  -1.0 99.0 99.00
2005 01 19 00 00  70  6.4  8.1  1.67  7.69  5.71 999  993.3   0.8   3.1  -1.7 99.0 99.00
2005 01 19 01 00  77  6.9  8.4  1.58  7.69  5.74 999  992.6   1.3   3.1  -1.3 99.0 99.00
2005 01 19 02 00  74  7.0  8.8  1.48  7.69  5.48 999  992.1   1.7   3.1  -1.5 99.0 99.00
2005 01 19 03 00  77  8.2  9.5  1.49  9.09  5.73 999  992.1   1.5   3.1  -1.5 99.0 99.00
2005 01 19 04 00  80  7.2  9.9  1.59  7.69  5.59 999  992.1   1.1   3.1  -1.6 99.0 99.00
2005 01 19 05 00  77  8.2  9.6  1.61  9.09  5.75 999  992.0   0.9   3.1  -1.8 99.0 99.00
2005 01 19 06 00  80  7.7  9.1  1.64  9.09  5.73 999  992.0   0.7   3.1  -1.7 99.0 99.00
2005 01 19 07 00  84  9.1 10.6  1.72  8.33  5.67 999  991.9   0.6   3.2  -1.9 99.0 99.00
2005 01 19 08 00  85  8.6  9.8  1.67  8.33  5.66 999  991.7   0.6   3.1  -1.7 99.0 99.00
2005 01 19 09 00  76  8.1  9.7  1.65  9.09  5.74 999  991.5   0.3   3.1  -1.9 99.0 99.00
2005 01 19 10 00  80  7.7  9.3  1.66  9.09  5.41 999  991.3   0.1   3.1  -1.8 99.0 99.00
2005 01 19 11 00  90  7.1  8.4  1.64  9.09  5.63 999  991.3   0.1   3.1  -1.5 99.0 99.00
2005 01 19 12 00  81  5.8  7.2  1.68  9.09  5.84 999  991.0   0.3   3.1  -2.5 99.0 99.00
2005 01 19 13 00 108  6.5  8.2  1.47  7.69  5.60 999  990.5   0.3   3.0  -2.9 99.0 99.00
2005 01 19 14 00  99  6.5  8.7  1.52  8.33  5.65 999  990.4   0.4   2.9  -2.5 99.0 99.00
2005 01 19 15 00  93  4.8  6.3  1.60  7.14  5.88 999  990.4   0.3   2.9  -3.1 99.0 99.00
2005 01 19 16 00 103  5.7  7.4  1.56  8.33  5.93 999  990.3   0.3   2.9  -3.1 99.0 99.00
2005 01 19 17 00  75  6.2  8.5  1.53  7.69  5.75 999  990.1   0.3   2.9  -3.4 99.0 99.00
2005 01 19 18 00  95  5.2  7.3  1.59  7.14  5.97 999  990.0   0.2   3.0  -3.4 99.0 99.00
2005 01 19 19 00  85  7.0  9.1  1.52  7.69  5.62 999  990.1   0.2   3.1  -3.8 99.0 99.00
2005 01 19 20 00  80  5.2  7.7  1.50  7.69  5.63 999  990.3   0.0   3.0  -3.9 99.0 99.00
2005 01 19 21 00 104  5.2  8.1  1.52  7.69  5.72 999  990.4   0.0   3.0  -4.1 99.0 99.00
2005 01 19 22 00  87  5.3  7.3  1.45  6.67  5.71 999  990.5   0.0   3.0  -3.8 99.0 99.00
2005 01 19 23 00  64  4.4  6.5  1.36  9.09  5.60 999  990.2   0.0   3.0  -3.9 99.0 99.00
2005 01 20 00 00  72  4.8  7.1  1.44  8.33  5.64 999  990.1   0.0   2.9  -4.0 99.0 99.00
2005 01 20 01 00  63  4.9  6.7  1.36  8.33  5.67 999  989.8   0.0   3.0  -4.1 99.0 99.00
2005 01 20 02 00  66  5.1  6.5  1.42  9.09  6.04 999  989.4   0.0   3.0  -4.0 99.0 99.00
2005 01 20 03 00  60  6.2  7.7  1.32  9.09  5.99 999  989.5   0.0   3.0  -4.1 99.0 99.00
2005 01 20 04 00  93  4.3  5.8  1.41  9.09  6.16 999  989.9   0.0   2.9  -4.2 99.0 99.00
